rental_id,building_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,submarket,borough
10972,23971445,3195,2,1,800,8,1,115,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
3518,68568907,12495,3,3,1847,4,19,7,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2385,10606754,2000,1,1,900,4,3,70,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens
1182,16127655,8995,2,2,1600,3,9,91,0,0,0,0,0,0,0,0,Central Park South,All Midtown,Manhattan
891,8191544,3250,0,1,726,1,4,76,0,0,1,0,0,1,0,0,Financial District,All Downtown,Manhattan
4824,82571083,4360,1,1,704,3,8,54,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9385,38768270,1695,1,1,719,7,6,56,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn
7504,24990628,3095,0,1,520,4,6,19,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
5908,14684662,2995,1,1,600,8,1,96,0,0,0,1,1,0,0,1,East Village,All Downtown,Manhattan
896,49239817,3650,1,1,700,13,16,9,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
9648,9295280,4325,2,2,1130,2,2,6,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
3943,69339033,2900,0,1,549,7,16,16,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
4876,83520419,4000,1,1,750,3,32,31,0,0,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
8365,28946905,4047,1,1,659,1,2,29,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
5152,73317852,4200,1,1,950,1,2,76,0,0,1,1,0,0,0,0,Midtown West,All Midtown,Manhattan
3432,36557236,18000,3,2,2316,5,7,102,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
7901,58162359,2400,2,1,1200,18,2,106,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
10150,40720472,3595,2,2,1068,3,8,12,1,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
10956,87734252,14950,3,2,2200,3,7,1,0,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan
7723,94352271,8500,2,2,1322,5,9,84,0,0,1,0,1,0,0,0,Upper West Side,All Upper West Side,Manhattan
10313,91480622,5000,3,2,1200,3,12,96,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
4207,80112820,2250,2,1,1100,14,3,60,1,0,0,0,0,0,0,0,Flushing,Northeast Queens,Queens
8988,4542822,10905,3,2,1400,6,30,6,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
8597,43216137,3695,1,1,520,2,17,29,1,1,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
8068,74148646,4355,1,1,821,6,11,14,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
9277,76752492,14900,2,2,1600,2,33,56,0,1,1,1,1,1,0,1,Upper West Side,All Upper West Side,Manhattan
11193,74905869,5050,0,1,885,3,9,52,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
2655,80770041,3395,1,1,700,10,26,4,1,0,0,0,1,0,0,0,Long Island City,Northwest Queens,Manhattan
3918,54444692,5500,2,1,1200,5,12,80,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
5837,46076877,3088,0,1,565,13,15,1,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
2275,33344476,7500,2,2,1287,5,2,110,0,1,1,1,1,1,0,1,Flatiron,All Downtown,Manhattan
2696,65438219,1700,0,1,450,2,2,77,0,0,1,0,1,0,0,0,Windsor Terrace,Prospect Park,Brooklyn
1707,9163439,3775,1,1,660,2,16,120,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
1702,69339033,4500,1,1,1052,7,10,16,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3810,3021385,8100,2,2,1565,5,26,37,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9661,70647804,3276,0,1,557,4,8,47,1,0,1,1,0,1,0,0,Financial District,All Downtown,Manhattan
8356,66211866,2650,0.5,1,600,4,4,52,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
3243,95056292,1846,2,1,900,5,1,106,1,0,0,0,0,0,0,0,Crown Heights,East Brooklyn,Brooklyn
6453,2336828,1995,1,1,475,8,5,91,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
8797,70874805,13250,2,2,1576,5,3,2,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
10805,65350613,3225,1,1,684,2,4,90,1,1,1,1,1,1,0,1,Financial District,All Downtown,Manhattan
122,66925959,6900,1,1,1000,1,2,109,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
1427,12156375,7500,2,2,1700,1,3,95,0,0,0,0,0,1,0,0,Tribeca,All Downtown,Manhattan
6935,83371097,3110,1,1,680,3,29,16,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
4139,42531018,3650,1,1,800,5,12,30,0,0,1,1,1,0,0,1,Midtown East,All Midtown,Manhattan
5715,90580778,2395,3,1,950,4,1,109,0,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn
6451,37749339,13800,2,2,1410,43,22,8,0,0,0,0,1,1,0,0,Battery Park City,All Downtown,Manhattan
10077,75848925,3200,0,1,515,0,9,87,0,0,0,1,1,0,0,0,Financial District,All Downtown,Manhattan
9381,87155584,2630,0,1,529,7,10,29,1,0,0,0,0,1,0,0,Upper West Side,All Upper West Side,Manhattan
6117,45189407,2245,0,1,600,7,11,9,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
2091,92589090,2450,1,1,650,4,4,116,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4664,6532586,2300,1,1,950,3,3,85,1,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
2817,57174723,3500,1,1,840,2,6,13,0,0,0,0,1,1,0,0,Financial District,All Downtown,Manhattan
5625,30171847,2950,1,1,757,2,2,8,0,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
4017,67242797,4300,1,1,650,2,10,89,1,1,1,1,1,1,0,0,Midtown,All Midtown,Manhattan
3846,6103895,2700,1,1,617,5,4,8,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
3431,31808269,2550,1,1,550,2,3,96,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
1158,99725724,3095,0,1,570,4,26,15,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
3077,47607639,3600,1,1,629,7,24,39,1,0,1,1,0,1,0,0,Midtown East,All Midtown,Manhattan
4842,36822561,2700,1,1,550,4,1,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
545,84130049,7246,2,2,1080,1,8,89,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
5680,6981308,3300,2,1,900,6,2,96,0,0,0,0,0,0,0,0,Park Slope,Prospect Park,Brooklyn
8156,77022425,2400,0,1,500,8,3,29,0,0,0,1,0,1,1,0,Upper East Side,All Upper East Side,Manhattan
11317,34292537,2250,0,1,400,4,3,96,1,0,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
10811,86674463,2800,2,1,600,5,3,116,0,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan
1063,48670916,2251,2,1,900,5,3,55,0,0,0,0,0,0,0,0,Kensington,South Brooklyn,Brooklyn
5398,91319756,2390,0,1,505,1,6,75,0,0,1,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
10226,35809557,3300,0,1,615,2,21,38,0,0,0,1,1,0,0,0,Midtown West,All Midtown,Manhattan
7091,66781900,7950,2,2,1487,9,35,15,1,0,1,0,1,1,0,0,Midtown East,All Midtown,Manhattan
7216,90604819,2700,0,1,575,6,2,53,0,0,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
3993,74304145,7556,3,3,1967,16,3,65,1,0,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
1698,46442466,4200,1,1,925,4,2,106,0,0,0,0,1,1,0,0,Williamsburg,North Brooklyn,Brooklyn
7534,73045086,7995,2,2,868,3,6,115,0,0,0,0,0,0,0,0,Soho,All Downtown,Manhattan
7626,70760268,4175,1,1,707,2,4,13,1,0,0,0,0,0,0,0,Lower East Side,All Downtown,Manhattan
3927,51883798,7250,2,2,1127,2,25,10,0,0,0,0,1,0,0,0,Chelsea,All Downtown,Manhattan
7169,98228433,2675,2,1,1000,5,5,8,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn
8672,76887574,2375,1,1,600,9,1,59,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
6278,27720840,4000,3,1,1000,4,2,8,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
1021,10574372,3029,1,1,655,7,3,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9845,26523378,5500,2,2,1078,2,14,25,1,0,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
8199,92513042,2500,3,1,1000,1,1,76,0,0,0,0,0,0,0,0,Sunset Park,South Brooklyn,Brooklyn
563,15106811,7550,2,2,1510,5,6,2,0,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
7393,12717179,2850,0,1,579,1,22,104,1,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
84,10606754,1625,0,1,500,4,3,70,0,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens
3582,91319756,4300,2,1,896,1,2,75,0,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
1713,81758515,5275,1,1,688,3,15,11,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
6742,53569564,3138,0,1,440,5,8,1,1,0,0,0,0,0,0,0,DUMBO,Northwest Brooklyn,Brooklyn
2315,70429590,1900,0,1,300,3,4,116,0,0,1,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
4898,47570654,3795,1,1,862,4,9,108,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
1091,31244061,3300,2,2,1100,3,9,6,0,0,0,0,0,0,0,0,Flushing,Northeast Queens,Queens
4908,57771568,4795,3,2,1000,1,7,12,0,0,1,0,1,1,0,0,Financial District,All Downtown,Manhattan
2129,88539112,2800,1,1,908,1,22,25,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens
8556,51883798,5000,1,1,836,2,5,10,1,0,0,0,0,0,1,0,Chelsea,All Downtown,Manhattan
2688,66968602,3250,1,1,680,3,5,116,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
5318,89020281,3700,4,1,1000,4,2,106,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9664,70647804,5758,2,2,1079,4,11,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
735,48187816,6300,1,2,1000,4,36,33,0,0,0,1,0,0,0,0,Midtown,All Midtown,Manhattan
7509,56889112,2495,0,1,500,2,1,56,0,0,0,1,1,0,0,0,Greenwich Village,All Downtown,Manhattan
4348,75848925,3795,1,1,688,0,15,87,0,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
10419,96878637,4995,2,2,1779,4,1,96,0,0,0,1,1,0,1,0,Financial District,All Downtown,Manhattan
1522,36199025,6115,2,2,1033,8,20,16,1,1,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
3801,6703296,2365,0,1,400,2,3,91,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
4982,36761941,5900,3,2,1248,8,5,3,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
1523,83863916,6650,4,2,1501,3,6,2,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9022,54696794,5020,2,2,962,10,7,16,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
7203,70647804,5651,2,2,1022,4,18,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
435,49226351,7700,3,3,1400,4,10,27,0,1,1,1,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
2199,21179223,3575,1,1,591,6,8,113,1,0,1,0,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
8728,76260672,3095,2,2,1001,3,5,74,1,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
1616,78404249,4600,2,1,1100,9,6,81,1,0,1,1,1,0,0,1,Upper East Side,All Upper East Side,Manhattan
1671,4925025,1950,2,1,1000,5,18,56,0,0,0,1,0,0,0,0,Kew Gardens,Northeast Queens,Queens
4869,26802857,2500,2,1,800,6,3,88,0,0,0,0,0,0,0,0,Greenpoint,North Brooklyn,Brooklyn
1249,74304145,3700,1,1,892,16,8,65,0,0,0,1,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
5249,41306218,7450,2,1,1000,3,3,61,0,0,0,0,0,0,0,0,Nolita,All Downtown,Manhattan
5111,46219303,4625,1,1,750,6,18,11,1,0,1,1,0,1,0,1,Battery Park City,All Downtown,Manhattan
879,67734427,4725,1,1,715,2,5,17,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
10554,92494052,3162,1,1,812,5,5,52,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9373,73463665,1450,1,1,700,12,5,78,0,0,0,0,0,0,0,0,East Flatbush,South Brooklyn,Brooklyn
1961,45189407,3000,1,1,894,7,11,9,0,0,0,0,0,0,1,0,Central Harlem,All Upper Manhattan,Manhattan
3933,32577147,4720,1,1,691,4,4,2,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
6854,25017078,1375,0,1,552,6,4,59,1,0,0,0,0,0,0,0,Gravesend,South Brooklyn,Brooklyn
3892,7258377,4700,1,1,651,4,32,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
2670,72574648,11000,4,3,2127,4,14,10,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
10929,92011396,4300,2,2,915,2,3,5,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
9796,92494052,2500,0,1,550,5,11,52,1,0,0,0,1,0,0,0,Upper East Side,All Upper East Side,Manhattan
10456,13146212,3495,1,1,750,3,6,51,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9561,35126216,3990,1,1,700,2,15,9,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
6038,27009119,4200,1,1,650,1,20,31,0,0,0,1,0,0,0,0,Flatiron,All Downtown,Manhattan
60,56724744,4800,2,2,1100,7,10,5,1,1,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn
11184,49686782,2000,1,1,850,2,5,106,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2476,49653888,2100,0,1,487,10,4,6,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
10512,91931807,3600,0,1,650,10,8,0,1,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
1441,33466417,2300,1,1,802,10,3,7,0,0,0,1,0,0,0,0,Kew Gardens,Northeast Queens,Queens
10643,23856421,2125,2,1,750,8,2,87,0,0,0,0,0,0,0,0,Sunnyside,Northwest Queens,Queens
3455,60665818,7000,2,2,1329,8,26,9,0,0,1,0,1,1,1,0,Upper West Side,All Upper West Side,Manhattan
387,5795026,6000,1,1,1100,6,25,48,0,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
7549,13646369,2100,2,1,1095,13,6,55,1,0,0,0,0,0,0,0,Sheepshead Bay,South Brooklyn,Brooklyn
11203,64883338,2850,1,1,600,0,12,48,0,1,0,1,1,0,0,1,Midtown,All Midtown,Manhattan
2123,38107468,7800,2,2,1800,2,11,75,0,0,0,1,1,0,0,0,Central Park South,All Midtown,Manhattan
8758,39267290,10000,3,2,1935,1,9,29,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
2737,93139463,4300,1,1,832,10,21,53,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
2451,10920035,15750,4,3,2500,3,2,116,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
10532,15094736,1875,0,1,500,7,1,116,0,0,0,0,0,0,0,0,Carroll Gardens,Northwest Brooklyn,Brooklyn
3870,29204811,12500,3,3,1866,7,43,6,0,1,0,1,1,1,0,0,Midtown South,All Midtown,Manhattan
10799,93814173,5000,1,1,631,2,32,11,0,0,0,1,1,1,0,0,Midtown,All Midtown,Manhattan
10197,42896279,2100,0,1,400,6,3,101,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
9716,40948973,2900,1,1,724,10,21,7,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
2003,25347503,3099,3,2,1000,3,2,85,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn
2622,70377432,2895,0,1,355,9,4,0,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
4882,91980725,3450,1,1,828,5,20,86,0,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
7310,43138506,9400,3,3,2010,4,22,31,0,0,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
6091,65597435,1950,1,1,600,14,2,106,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4431,42310948,3942,2,2,1154,10,9,6,1,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
3188,58570749,2050,1,1,400,6,2,101,0,0,0,0,0,0,0,0,Chinatown,All Downtown,Manhattan
10464,6842789,2895,3,1,1100,2,2,115,0,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
1390,29603317,3500,2,2,756,17,3,15,0,0,0,0,0,0,0,0,East Village,All Downtown,Manhattan
1950,59414256,3100,0,1,600,1,22,88,0,1,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
6966,80330303,7995,2,2,1200,2,3,124,0,0,0,0,0,0,0,0,West Village,All Downtown,Manhattan
6852,27866527,3800,1,1,750,5,5,87,0,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
11148,18290816,4269,2,1,1013,2,9,48,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
187,51127725,2765,1,1,405,4,5,106,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
6798,89178144,1975,1,1,720,5,5,64,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens
9569,32533709,3100,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
9964,50556590,2400,0,1,492,2,2,5,0,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
11261,56889112,2850,0,1,600,2,5,56,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
3179,95163175,4895,2,2,1000,1,5,24,1,0,0,1,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
10657,86281947,2400,2,1,700,3,1,85,0,0,0,0,0,0,0,0,Windsor Terrace,Prospect Park,Brooklyn
2456,19187364,3600,1,1,800,4,9,85,1,0,1,1,1,0,0,1,Financial District,All Downtown,Manhattan
228,41713885,3100,0,1,597,3,5,10,1,0,1,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
3795,88705354,3300,1,1,800,3,3,116,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2664,40895680,2900,0,1,550,2,7,84,0,0,0,0,0,0,0,0,Midtown West,All Midtown,Manhattan
3268,43661513,2375,1,1,700,4,3,9,1,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
6157,18829680,3575,1,1,685,9,4,15,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
3900,88520811,3080,1,1,590,1,11,17,1,0,0,0,0,0,0,0,Brooklyn Heights,Northwest Brooklyn,Brooklyn
9754,971247,2500,1.5,1,800,9,4,116,0,0,0,0,0,0,0,0,Boerum Hill,Northwest Brooklyn,Brooklyn
7279,64338690,3300,1,1,753,6,28,30,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4286,70500903,2600,0,1,620,10,6,18,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
4095,51807315,6995,3,2,1265,1,19,4,0,0,0,0,0,0,0,0,Central Harlem,All Upper Manhattan,Manhattan
10112,76218272,1795,1,1,900,8,6,78,1,0,0,0,0,0,0,0,Brighton Beach,South Brooklyn,Brooklyn
6617,90580778,2395,3,1,950,4,3,109,1,0,0,0,0,0,0,0,Bushwick,East Brooklyn,Brooklyn
4747,9925024,5400,1,1,910,3,9,52,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
10252,96285664,8500,3,3,1650,6,10,36,1,0,0,1,1,1,0,1,Upper East Side,All Upper East Side,Manhattan
10759,48921197,2725,0,1,600,3,12,51,0,0,1,1,1,0,0,1,Midtown,All Midtown,Manhattan
440,89313068,5000,1,1,860,1,5,51,0,0,0,0,0,0,0,0,Greenwich Village,All Downtown,Manhattan
275,35526201,9900,2,2,1557,5,17,12,0,0,1,0,0,1,0,0,Upper West Side,All Upper West Side,Manhattan
10391,73296552,1950,0,1,500,8,3,132,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
707,89197252,3200,1,1,615,2,14,9,0,1,0,1,1,0,0,1,Midtown West,All Midtown,Manhattan
8932,22666785,1695,1,1,720,2,2,13,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens
1226,95785374,7100,1,1,1250,2,4,1,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
5819,65350613,3450,1,1,747,2,8,90,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
4728,78001632,7000,1,1,936,2,11,1,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
7167,92668738,4300,1,1,760,4,18,9,0,0,1,1,1,1,0,1,Midtown East,All Midtown,Manhattan
6190,79496356,3995,1.5,1,900,12,24,36,1,0,0,0,1,1,0,0,Upper East Side,All Upper East Side,Manhattan
10361,18404508,6189,2,2,963,4,12,19,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
2063,41004667,2750,2,1,800,4,1,96,0,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
7884,99809658,3295,0,1,540,3,43,13,1,0,0,1,1,0,0,1,Midtown,All Midtown,Manhattan
113,82658811,4595,2,2,900,1,44,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
10726,27404787,3665,2,2,850,6,3,106,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
842,29350625,5600,1,1,900,1,25,11,0,0,1,0,0,1,0,0,Midtown,All Midtown,Manhattan
1580,41154555,11500,3,2,2218,1,2,15,0,0,0,1,0,0,0,1,Chelsea,All Downtown,Manhattan
10913,48483787,2400,1,1,950,0,8,50,0,0,0,0,0,0,0,0,Forest Hills,Central Queens,Queens
7607,85066873,3700,0,1,434,3,26,6,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
2384,66695183,11500,3,3,1600,7,7,14,1,0,0,0,0,0,0,0,Battery Park City,All Downtown,Manhattan
1116,35735887,4000,1,1,670,1,9,28,0,1,1,1,1,0,0,1,Gramercy Park,All Downtown,Manhattan
5477,4613152,2299,2,1,850,51,5,64,0,0,0,1,0,0,0,0,Oakland Gardens,Northeast Queens,Queens
8326,39809462,1950,1,1,900,3,6,65,0,0,0,0,0,0,0,0,Jackson Heights,Central Queens,Queens
9570,32533709,3100,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
8034,57128322,1795,1.5,1,850,4,2,111,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,East Brooklyn,Brooklyn
495,41310790,4500,1,1,850,10,22,30,0,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
6454,2917902,3200,1,1,735,7,7,43,1,0,0,1,1,1,0,0,Upper West Side,All Upper West Side,Manhattan
9056,66530427,3000,2,1,1000,6,4,111,0,0,0,0,0,0,0,0,Clinton Hill,Northwest Brooklyn,Brooklyn
8429,84137202,10000,2,2,1251,0,24,2,0,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
7842,93684714,2585,0,1,408,1,12,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Northwest Brooklyn,Brooklyn
11282,62926860,6850,2,2,1200,2,4,116,0,1,1,1,0,1,1,0,Nolita,All Downtown,Manhattan
2899,19335948,2650,0,1,521,3,7,15,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
3184,74763589,3850,1,1,650,2,5,106,1,0,0,0,0,0,0,0,Flatiron,All Downtown,Manhattan
243,34675851,12500,3,3,2124,6,6,102,0,0,0,1,1,1,0,1,Chelsea,All Downtown,Manhattan
4583,76149482,2650,0,1,403,2,4,28,0,0,0,1,0,0,0,1,Midtown West,All Midtown,Manhattan
2654,50130886,3300,1,1,641,6,11,37,0,1,0,1,1,0,0,0,Midtown East,All Midtown,Manhattan
1104,18571210,2950,0,1,526,4,36,12,0,0,0,0,0,0,0,0,Midtown South,All Midtown,Manhattan
525,30668825,3495,1,1,620,6,2,2,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
754,95895156,2695,2,1,900,4,2,3,1,0,0,0,0,0,0,0,Williamsburg,North Brooklyn,Brooklyn
3485,61736355,3480,2,2,1227,8,5,9,0,0,1,0,0,1,0,0,East Harlem,All Upper Manhattan,Manhattan
1663,92494052,4167,1,2,726,5,12,52,1,0,0,0,0,0,0,0,Upper East Side,All Upper East Side,Manhattan
8001,34487476,4550,2,2,1300,3,11,86,0,0,0,0,0,1,0,0,Upper West Side,All Upper West Side,Manhattan
6722,69238741,15000,3,3,2245,6,19,16,1,1,0,1,1,0,0,1,Midtown East,All Midtown,Manhattan
7941,48995164,2975,2,2,1100,1,13,55,1,0,0,0,0,0,0,0,Rego Park,Central Queens,Queens
4969,24236066,3050,0,1,590,3,27,29,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
7259,83520419,3600,1,1,650,3,17,31,0,0,0,1,0,0,0,0,Midtown East,All Midtown,Manhattan
8593,95785374,4300,0,1,611,2,11,1,1,0,0,0,0,0,0,0,Tribeca,All Downtown,Manhattan
746,70647804,2763,0,1,487,4,14,47,1,0,0,0,0,0,0,0,Financial District,All Downtown,Manhattan
5431,68568907,5250,2,2,1198,4,9,7,1,0,0,0,0,0,0,0,Upper West Side,All Upper West Side,Manhattan
11292,25701472,4500,1,1,786,6,12,28,0,0,0,1,1,0,0,1,Upper West Side,All Upper West Side,Manhattan
4890,16233344,2600,1,1,950,3,6,88,1,0,0,0,0,0,0,0,Long Island City,Northwest Queens,Queens
4370,25022358,7999,2,2,1911,2,5,86,0,1,1,1,1,1,0,1,Tribeca,All Downtown,Manhattan
8665,71691994,4442,1,1,558,3,9,16,1,0,0,0,0,0,0,0,Chelsea,All Downtown,Manhattan
607,15028300,8000,1,2,1238,2,23,43,0,0,0,0,0,0,0,0,Midtown,All Midtown,Manhattan
6691,27580462,4700,2,2,1002,6,27,28,1,0,0,0,0,0,0,0,Midtown East,All Midtown,Manhattan
7305,98273937,2000,1,1,663,7,1,85,0,0,0,0,0,0,0,0,Astoria,Northwest Queens,Queens
